Frame,Player ID,Team,Team Color,Position,Has Ball,Speed (km/h),Distance (m)
436,15,2,[     228.83      229.03      219.14],"[853.5787353515625, 656.2760009765625, 902.3611450195312, 728.401611328125]",False,3.99,36.90
436,194,2,[     228.83      229.03      219.14],"[372.6446228027344, 339.9652404785156, 398.9376525878906, 397.5846862792969]",False,6.47,24.23
436,2,2,[     228.83      229.03      219.14],"[791.441162109375, 526.7785034179688, 837.7349853515625, 605.068359375]",False,1.65,44.83
436,16,2,[     228.83      229.03      219.14],"[321.4761657714844, 502.71636962890625, 347.5373840332031, 577.628662109375]",False,6.45,40.35
436,169,1,[     144.11      227.51      180.38],"[1086.3631591796875, 310.2964172363281, 1111.5709228515625, 360.23797607421875]",False,0.00,0.00
436,203,1,[     144.11      227.51      180.38],"[1383.111328125, 495.7429504394531, 1420.5498046875, 570.5389404296875]",False,0.00,0.00
436,11,1,[     144.11      227.51      180.38],"[707.578857421875, 394.82684326171875, 736.0801391601562, 460.2685546875]",False,8.07,33.61
436,144,1,[     144.11      227.51      180.38],"[1232.2640380859375, 567.54345703125, 1284.9580078125, 641.5380249023438]",False,6.70,7.65
436,19,2,[     228.83      229.03      219.14],"[619.4134521484375, 417.1788024902344, 642.2216186523438, 484.3501281738281]",False,4.77,43.01
436,5,2,[     228.83      229.03      219.14],"[373.89312744140625, 607.4822387695312, 402.05804443359375, 687.1653442382812]",False,4.50,37.07
436,17,2,[     228.83      229.03      219.14],"[1265.742431640625, 662.834716796875, 1328.64794921875, 731.2727661132812]",False,5.94,32.48
436,213,2,[     228.83      229.03      219.14],"[851.6764526367188, 258.40374755859375, 879.1561889648438, 308.99615478515625]",False,9.03,5.68
436,252,1,[     144.11      227.51      180.38],"[378.9775085449219, 517.1787109375, 403.62908935546875, 588.8760375976562]",False,7.30,5.38
436,13,1,[     144.11      227.51      180.38],"[1011.5736694335938, 445.99383544921875, 1046.681884765625, 513.3799438476562]",False,6.94,34.28
436,191,1,[     144.11      227.51      180.38],"[1230.053466796875, 474.7380065917969, 1280.549560546875, 543.3031005859375]",False,0.00,0.00
436,7,1,[     144.11      227.51      180.38],"[995.13232421875, 505.8050537109375, 1018.3151245117188, 574.4983520507812]",False,5.77,37.40
437,172,2,[     228.83      229.03      219.14],"[868.73876953125, 538.9191284179688, 899.98095703125, 617.8190307617188]",False,9.05,10.60
437,189,1,[     144.11      227.51      180.38],"[1494.15380859375, 477.6106872558594, 1534.839599609375, 543.564453125]",False,0.00,0.00
437,6,1,[     144.11      227.51      180.38],"[584.200927734375, 587.2413940429688, 627.2349243164062, 670.0735473632812]",False,4.15,39.65
437,169,1,[     144.11      227.51      180.38],"[1083.65576171875, 309.9884338378906, 1111.9962158203125, 358.5075378417969]",False,0.00,0.00
437,2,2,[     228.83      229.03      219.14],"[791.9683227539062, 528.0825805664062, 838.0094604492188, 605.6136474609375]",False,1.65,44.83
437,7,1,[     144.11      227.51      180.38],"[994.4782104492188, 504.8362731933594, 1016.2721557617188, 574.6792602539062]",False,5.77,37.40
437,15,2,[     228.83      229.03      219.14],"[858.8208618164062, 657.6231689453125, 903.6491088867188, 730.242431640625]",False,3.99,36.90
437,16,2,[     228.83      229.03      219.14],"[319.5585632324219, 502.7674255371094, 346.31121826171875, 579.2619018554688]",False,6.45,40.35
437,203,1,[     144.11      227.51      180.38],"[1380.7152099609375, 496.1090087890625, 1419.2735595703125, 570.242919921875]",False,0.00,0.00
437,194,2,[     228.83      229.03      219.14],"[371.2713623046875, 340.641357421875, 398.77435302734375, 398.8854675292969]",False,6.47,24.23
437,144,1,[     144.11      227.51      180.38],"[1244.1014404296875, 570.1607666015625, 1292.579345703125, 642.08837890625]",False,6.70,7.65
437,5,2,[     228.83      229.03      219.14],"[372.6097717285156, 607.3911743164062, 403.9900207519531, 687.1378173828125]",False,4.50,37.07
437,19,2,[     228.83      229.03      219.14],"[617.6714477539062, 415.92462158203125, 641.3876342773438, 484.973876953125]",False,4.77,43.01
437,11,1,[     144.11      227.51      180.38],"[706.60205078125, 397.2602233886719, 736.2025146484375, 462.1495056152344]",False,8.07,33.61
437,13,1,[     144.11      227.51      180.38],"[1008.8375854492188, 446.0510559082031, 1050.398681640625, 513.2692260742188]",False,6.94,34.28
437,191,1,[     144.11      227.51      180.38],"[1233.8856201171875, 474.89312744140625, 1282.0535888671875, 544.058837890625]",False,0.00,0.00
437,252,1,[     144.11      227.51      180.38],"[378.63714599609375, 515.486328125, 405.150634765625, 591.718994140625]",False,7.30,5.38
437,207,2,[     228.83      229.03      219.14],"[1419.23046875, 552.451171875, 1475.2589111328125, 629.1392211914062]",False,0.00,0.00
437,213,2,[     228.83      229.03      219.14],"[850.610595703125, 259.52117919921875, 878.7249755859375, 309.3790588378906]",False,9.03,5.68
437,17,2,[     228.83      229.03      219.14],"[1267.8955078125, 661.7593383789062, 1334.15625, 731.0988159179688]",False,5.94,32.48
438,7,1,[     144.11      227.51      180.38],"[992.0857543945312, 505.644287109375, 1015.0863647460938, 573.8556518554688]",False,5.77,37.40
438,5,2,[     228.83      229.03      219.14],"[369.4884338378906, 607.1092529296875, 404.5247497558594, 687.5509643554688]",False,4.50,37.07
438,6,1,[     144.11      227.51      180.38],"[588.0840454101562, 587.4093017578125, 628.0607299804688, 672.15283203125]",False,4.15,39.65
438,172,2,[     228.83      229.03      219.14],"[865.6654052734375, 538.70068359375, 899.1596069335938, 618.9290161132812]",False,9.05,10.60
438,189,1,[     144.11      227.51      180.38],"[1492.70068359375, 477.1083068847656, 1536.33544921875, 546.2175903320312]",False,0.00,0.00
438,194,2,[     228.83      229.03      219.14],"[369.68463134765625, 341.34954833984375, 396.2319030761719, 397.92767333984375]",False,6.47,24.23
438,169,1,[     144.11      227.51      180.38],"[1081.669677734375, 310.5293884277344, 1112.5872802734375, 359.51129150390625]",False,0.00,0.00
438,19,2,[     228.83      229.03      219.14],"[615.245361328125, 416.1706237792969, 642.010986328125, 484.2193908691406]",False,4.77,43.01
438,203,1,[     144.11      227.51      180.38],"[1378.0333251953125, 496.3688049316406, 1415.8282470703125, 571.5048217773438]",False,0.00,0.00
438,144,1,[     144.11      227.51      180.38],"[1247.7293701171875, 569.73583984375, 1303.3868408203125, 642.8540649414062]",False,6.70,7.65
438,17,2,[     228.83      229.03      219.14],"[1284.63671875, 661.5368041992188, 1337.288330078125, 733.677978515625]",False,5.94,32.48
438,15,2,[     228.83      229.03      219.14],"[867.984619140625, 658.9230346679688, 908.2601318359375, 728.4384155273438]",False,3.99,36.90
438,11,1,[     144.11      227.51      180.38],"[709.7583618164062, 398.2189636230469, 736.469970703125, 463.2452087402344]",False,8.07,33.61
438,16,2,[     228.83      229.03      219.14],"[318.50567626953125, 501.900146484375, 345.947509765625, 580.679443359375]",False,6.45,40.35
438,13,1,[     144.11      227.51      180.38],"[1010.945068359375, 447.0713195800781, 1053.3541259765625, 516.2080688476562]",False,6.94,34.28
438,191,1,[     144.11      227.51      180.38],"[1238.5535888671875, 472.9512023925781, 1283.4202880859375, 542.4872436523438]",False,0.00,0.00
438,2,2,[     228.83      229.03      219.14],"[795.97412109375, 527.9413452148438, 837.7965087890625, 606.434326171875]",False,1.65,44.83
438,213,2,[     228.83      229.03      219.14],"[850.0918579101562, 258.7486877441406, 876.6524047851562, 309.02093505859375]",False,9.03,5.68
438,207,2,[     228.83      229.03      219.14],"[1431.97705078125, 556.1460571289062, 1479.101318359375, 629.573486328125]",False,0.00,0.00
438,252,1,[     144.11      227.51      180.38],"[377.7334899902344, 512.4190063476562, 404.30950927734375, 591.9054565429688]",False,7.30,5.38
439,5,2,[     228.83      229.03      219.14],"[367.3668212890625, 606.163330078125, 405.90118408203125, 689.0009765625]",False,4.50,37.07
439,6,1,[     144.11      227.51      180.38],"[588.329833984375, 586.6067504882812, 628.8013916015625, 673.7067260742188]",False,4.15,39.65
439,15,2,[     228.83      229.03      219.14],"[869.7637939453125, 658.3627319335938, 911.185546875, 730.5729370117188]",False,3.99,36.90
439,203,1,[     144.11      227.51      180.38],"[1373.104248046875, 496.7798767089844, 1413.5804443359375, 571.627685546875]",False,0.00,0.00
439,189,1,[     144.11      227.51      180.38],"[1489.93798828125, 477.07781982421875, 1537.2322998046875, 546.8001708984375]",False,0.00,0.00
439,19,2,[     228.83      229.03      219.14],"[612.2730712890625, 414.5782470703125, 642.3776245117188, 484.8035888671875]",False,4.77,43.01
439,194,2,[     228.83      229.03      219.14],"[368.8807067871094, 343.7479248046875, 395.06011962890625, 397.86492919921875]",False,6.47,24.23
439,7,1,[     144.11      227.51      180.38],"[990.2700805664062, 507.4448547363281, 1014.7318725585938, 572.1583251953125]",False,5.77,37.40
439,172,2,[     228.83      229.03      219.14],"[862.200439453125, 539.8272094726562, 899.3477783203125, 620.568603515625]",False,9.05,10.60
439,144,1,[     144.11      227.51      180.38],"[1245.486328125, 570.4522705078125, 1306.5853271484375, 643.4022216796875]",False,6.70,7.65
439,169,1,[     144.11      227.51      180.38],"[1080.5064697265625, 311.36883544921875, 1112.247802734375, 361.34710693359375]",False,0.00,0.00
439,191,1,[     144.11      227.51      180.38],"[1241.32763671875, 471.7475280761719, 1283.4971923828125, 542.2339477539062]",False,0.00,0.00
439,13,1,[     144.11      227.51      180.38],"[1009.5108642578125, 447.49053955078125, 1055.6942138671875, 517.6902465820312]",False,6.94,34.28
439,17,2,[     228.83      229.03      219.14],"[1290.3468017578125, 661.954345703125, 1337.888671875, 733.109619140625]",False,5.94,32.48
439,16,2,[     228.83      229.03      219.14],"[315.44964599609375, 501.64984130859375, 346.55596923828125, 582.5987548828125]",False,6.45,40.35
439,11,1,[     144.11      227.51      180.38],"[712.81201171875, 400.1217956542969, 735.0194702148438, 462.8570251464844]",False,8.07,33.61
439,2,2,[     228.83      229.03      219.14],"[800.9026489257812, 528.9483032226562, 840.8855590820312, 606.9876708984375]",False,1.65,44.83
439,213,2,[     228.83      229.03      219.14],"[849.7412109375, 261.0103454589844, 875.90185546875, 309.0819396972656]",False,9.03,5.68
439,207,2,[     228.83      229.03      219.14],"[1438.5933837890625, 559.3311767578125, 1484.3824462890625, 629.7037353515625]",False,0.00,0.00
439,252,1,[     144.11      227.51      180.38],"[375.5362243652344, 512.4470825195312, 405.4657287597656, 590.3612060546875]",False,7.30,5.38
440,5,2,[     228.83      229.03      219.14],"[365.5832824707031, 604.9806518554688, 407.6698913574219, 690.6416015625]",False,4.94,37.35
440,6,1,[     144.11      227.51      180.38],"[587.6840209960938, 586.4442138671875, 629.9092407226562, 674.6448364257812]",False,6.56,40.03
440,7,1,[     144.11      227.51      180.38],"[986.1632690429688, 508.52069091796875, 1014.0443725585938, 575.1212768554688]",False,4.86,37.69
440,189,1,[     144.11      227.51      180.38],"[1489.7908935546875, 476.9681396484375, 1538.2481689453125, 545.1183471679688]",False,0.00,0.00
440,19,2,[     228.83      229.03      219.14],"[610.2207641601562, 415.2839660644531, 642.4020385742188, 485.4600524902344]",False,7.24,43.42
440,13,1,[     144.11      227.51      180.38],"[1017.9796142578125, 449.10675048828125, 1054.589111328125, 518.75244140625]",False,2.88,34.45
440,15,2,[     228.83      229.03      219.14],"[866.2000122070312, 658.1412963867188, 912.9058227539062, 730.6871337890625]",False,6.41,37.27
440,172,2,[     228.83      229.03      219.14],"[857.5001220703125, 542.0820922851562, 899.73046875, 620.7758178710938]",False,8.06,11.07
440,194,2,[     228.83      229.03      219.14],"[369.03863525390625, 345.2376708984375, 393.61883544921875, 399.7001037597656]",False,9.61,24.78
440,17,2,[     228.83      229.03      219.14],"[1293.128173828125, 660.9637451171875, 1344.1177978515625, 733.6450805664062]",False,8.10,32.95
440,16,2,[     228.83      229.03      219.14],"[311.87054443359375, 503.76104736328125, 346.65838623046875, 583.0134887695312]",False,6.90,40.74
440,191,1,[     144.11      227.51      180.38],"[1243.05810546875, 470.8399658203125, 1283.3460693359375, 542.4472045898438]",False,0.00,0.00
440,2,2,[     228.83      229.03      219.14],"[803.69677734375, 528.7095336914062, 842.57666015625, 606.6039428710938]",False,1.53,44.92
440,144,1,[     144.11      227.51      180.38],"[1244.0919189453125, 570.9774780273438, 1310.0911865234375, 641.2716674804688]",False,11.18,8.30
440,11,1,[     144.11      227.51      180.38],"[712.6947021484375, 398.6847839355469, 735.3695678710938, 463.2320251464844]",False,3.57,33.82
440,169,1,[     144.11      227.51      180.38],"[1082.3006591796875, 311.64105224609375, 1110.970947265625, 362.4259948730469]",False,0.00,0.00
440,252,1,[     144.11      227.51      180.38],"[372.8824157714844, 513.8318481445312, 406.1991882324219, 591.3165893554688]",False,2.80,5.55
440,203,1,[     144.11      227.51      180.38],"[1371.7452392578125, 499.0411682128906, 1410.867919921875, 571.3102416992188]",False,0.00,0.00
440,207,2,[     228.83      229.03      219.14],"[1437.609375, 558.1231079101562, 1490.590576171875, 629.390869140625]",False,0.00,0.00
440,213,2,[     228.83      229.03      219.14],"[850.6600341796875, 260.3208312988281, 873.8111572265625, 309.64141845703125]",False,9.37,6.22
441,6,1,[     144.11      227.51      180.38],"[585.8878784179688, 586.3903198242188, 634.0816040039062, 674.0986938476562]",False,6.56,40.03
441,5,2,[     228.83      229.03      219.14],"[363.39984130859375, 605.7636108398438, 412.50543212890625, 691.5419311523438]",False,4.94,37.35
441,19,2,[     228.83      229.03      219.14],"[606.8886108398438, 417.4214172363281, 641.4510498046875, 485.1534118652344]",False,7.24,43.42
441,172,2,[     228.83      229.03      219.14],"[853.7257690429688, 544.3541259765625, 899.7778930664062, 622.3255615234375]",False,8.06,11.07
441,13,1,[     144.11      227.51      180.38],"[1025.47705078125, 450.4501647949219, 1057.477783203125, 519.6498413085938]",False,2.88,34.45
441,203,1,[     144.11      227.51      180.38],"[1367.961181640625, 498.83074951171875, 1410.6563720703125, 572.5580444335938]",False,0.00,0.00
441,194,2,[     228.83      229.03      219.14],"[367.9666442871094, 345.5063171386719, 391.884521484375, 400.8854675292969]",False,9.61,24.78
441,11,1,[     144.11      227.51      180.38],"[710.6362915039062, 397.3516845703125, 736.3237915039062, 460.8292236328125]",False,3.57,33.82
441,16,2,[     228.83      229.03      219.14],"[309.010498046875, 505.7668762207031, 346.5497741699219, 583.2706298828125]",False,6.90,40.74
441,17,2,[     228.83      229.03      219.14],"[1305.7657470703125, 658.0701293945312, 1346.961181640625, 734.0841674804688]",False,8.10,32.95
441,189,1,[     144.11      227.51      180.38],"[1489.51611328125, 476.6983337402344, 1538.1805419921875, 548.5741577148438]",False,0.00,0.00
441,7,1,[     144.11      227.51      180.38],"[983.0084838867188, 510.5405578613281, 1013.642578125, 575.4429931640625]",False,4.86,37.69
441,213,2,[     228.83      229.03      219.14],"[848.9943237304688, 258.717041015625, 871.7283325195312, 311.3041076660156]",False,9.37,6.22
441,15,2,[     228.83      229.03      219.14],"[865.4183349609375, 658.5807495117188, 914.908447265625, 728.4913940429688]",False,6.41,37.27
441,2,2,[     228.83      229.03      219.14],"[810.8801879882812, 528.2990112304688, 840.8512573242188, 607.7056884765625]",False,1.53,44.92
441,252,1,[     144.11      227.51      180.38],"[372.5880432128906, 516.9805908203125, 406.56939697265625, 591.5316162109375]",False,2.80,5.55
441,191,1,[     144.11      227.51      180.38],"[1243.5128173828125, 470.4459228515625, 1283.937744140625, 541.9471435546875]",False,0.00,0.00
441,169,1,[     144.11      227.51      180.38],"[1083.8697509765625, 312.8079528808594, 1110.158203125, 362.9451599121094]",False,0.00,0.00
441,144,1,[     144.11      227.51      180.38],"[1255.2421875, 572.2036743164062, 1315.229736328125, 640.9096069335938]",False,11.18,8.30
441,207,2,[     228.83      229.03      219.14],"[1435.880859375, 558.9190063476562, 1499.1806640625, 629.2503662109375]",False,0.00,0.00
442,6,1,[     144.11      227.51      180.38],"[584.78466796875, 588.46142578125, 637.1806640625, 674.9405517578125]",False,6.56,40.03
442,5,2,[     228.83      229.03      219.14],"[362.92364501953125, 606.229248046875, 411.901611328125, 693.2340698242188]",False,4.94,37.35
442,189,1,[     144.11      227.51      180.38],"[1488.2579345703125, 477.3435974121094, 1537.8878173828125, 551.36376953125]",False,0.00,0.00
442,16,2,[     228.83      229.03      219.14],"[304.19256591796875, 507.47259521484375, 343.78546142578125, 582.8311157226562]",False,6.90,40.74
442,172,2,[     228.83      229.03      219.14],"[850.8373413085938, 545.4664306640625, 899.046630859375, 622.6356811523438]",False,8.06,11.07
442,19,2,[     228.83      229.03      219.14],"[606.5032348632812, 418.7864685058594, 641.2828369140625, 486.090087890625]",False,7.24,43.42
442,194,2,[     228.83      229.03      219.14],"[366.19329833984375, 345.1240539550781, 391.6105041503906, 399.0195007324219]",False,9.61,24.78
442,13,1,[     144.11      227.51      180.38],"[1027.4971923828125, 449.8309020996094, 1058.7298583984375, 519.5213623046875]",False,2.88,34.45
442,17,2,[     228.83      229.03      219.14],"[1303.0631103515625, 655.4876098632812, 1349.614013671875, 733.38818359375]",False,8.10,32.95
442,7,1,[     144.11      227.51      180.38],"[979.7942504882812, 512.3912963867188, 1015.1793823242188, 575.3494262695312]",False,4.86,37.69
442,11,1,[     144.11      227.51      180.38],"[706.3767700195312, 397.3533630371094, 736.35205078125, 462.10467529296875]",False,3.57,33.82
442,213,2,[     228.83      229.03      219.14],"[846.4779052734375, 258.7200927734375, 870.1972045898438, 310.2412109375]",False,9.37,6.22
442,252,1,[     144.11      227.51      180.38],"[371.8213195800781, 518.8866577148438, 404.0498046875, 592.4896240234375]",False,2.80,5.55
442,203,1,[     144.11      227.51      180.38],"[1367.158447265625, 499.793701171875, 1404.1505126953125, 571.826904296875]",False,0.00,0.00
442,169,1,[     144.11      227.51      180.38],"[1086.4527587890625, 312.224609375, 1109.3065185546875, 363.7791442871094]",False,0.00,0.00
442,191,1,[     144.11      227.51      180.38],"[1239.88037109375, 469.56500244140625, 1284.448486328125, 541.6382446289062]",False,0.00,0.00
442,144,1,[     144.11      227.51      180.38],"[1247.545166015625, 572.3015747070312, 1316.614013671875, 643.6001586914062]",False,11.18,8.30
442,2,2,[     228.83      229.03      219.14],"[809.1654052734375, 527.4951782226562, 841.9374389648438, 609.4449462890625]",False,1.53,44.92
442,15,2,[     228.83      229.03      219.14],"[863.7423706054688, 655.468017578125, 918.1129760742188, 729.0311889648438]",False,6.41,37.27
442,207,2,[     228.83      229.03      219.14],"[1438.615478515625, 558.638916015625, 1505.9041748046875, 630.44482421875]",False,0.00,0.00
443,6,1,[     144.11      227.51      180.38],"[587.1488037109375, 589.61083984375, 642.2412109375, 677.2178344726562]",False,6.56,40.03
443,7,1,[     144.11      227.51      180.38],"[974.0782470703125, 514.1390991210938, 1016.8447265625, 576.2301635742188]",False,4.86,37.69
443,5,2,[     228.83      229.03      219.14],"[364.4309997558594, 608.6153564453125, 409.7724914550781, 693.9448852539062]",False,4.94,37.35
443,16,2,[     228.83      229.03      219.14],"[300.743896484375, 508.39154052734375, 341.8001708984375, 581.863037109375]",False,6.90,40.74
443,191,1,[     144.11      227.51      180.38],"[1238.819091796875, 469.8549499511719, 1283.545166015625, 543.6279296875]",False,0.00,0.00
443,189,1,[     144.11      227.51      180.38],"[1493.4361572265625, 478.8548889160156, 1539.5050048828125, 551.8753051757812]",False,0.00,0.00
443,11,1,[     144.11      227.51      180.38],"[702.5585327148438, 397.3009033203125, 737.6217041015625, 461.7859802246094]",False,3.57,33.82
443,203,1,[     144.11      227.51      180.38],"[1367.9102783203125, 499.8335266113281, 1400.15185546875, 572.648681640625]",False,0.00,0.00
443,194,2,[     228.83      229.03      219.14],"[363.9139709472656, 345.3320617675781, 389.4549865722656, 402.3115539550781]",False,9.61,24.78
443,17,2,[     228.83      229.03      219.14],"[1304.4539794921875, 652.743408203125, 1350.9312744140625, 730.6974487304688]",False,8.10,32.95
443,172,2,[     228.83      229.03      219.14],"[850.1077880859375, 547.6217651367188, 898.3077392578125, 624.2464599609375]",False,8.06,11.07
443,13,1,[     144.11      227.51      180.38],"[1029.6134033203125, 449.171630859375, 1060.5216064453125, 517.26416015625]",False,2.88,34.45
443,169,1,[     144.11      227.51      180.38],"[1085.3994140625, 311.778076171875, 1107.51123046875, 361.4847106933594]",False,0.00,0.00
443,252,1,[     144.11      227.51      180.38],"[371.935546875, 521.7989501953125, 400.5412902832031, 591.4010009765625]",False,2.80,5.55
443,213,2,[     228.83      229.03      219.14],"[844.4745483398438, 258.0826721191406, 867.5055541992188, 312.043701171875]",False,9.37,6.22
443,19,2,[     228.83      229.03      219.14],"[608.196044921875, 420.7386474609375, 640.1070556640625, 486.933837890625]",False,7.24,43.42
443,2,2,[     228.83      229.03      219.14],"[807.70166015625, 527.4415283203125, 843.281982421875, 609.700927734375]",False,1.53,44.92
443,144,1,[     144.11      227.51      180.38],"[1253.1368408203125, 574.4208984375, 1314.017333984375, 646.0043334960938]",False,11.18,8.30
443,15,2,[     228.83      229.03      219.14],"[865.965087890625, 656.7500610351562, 920.373046875, 733.6736450195312]",False,6.41,37.27
443,207,2,[     228.83      229.03      219.14],"[1448.0291748046875, 559.4224243164062, 1508.4521484375, 633.5757446289062]",False,0.00,0.00
444,6,1,[     144.11      227.51      180.38],"[592.8539428710938, 592.5677490234375, 638.3285522460938, 678.189697265625]",False,6.56,40.03
444,189,1,[     144.11      227.51      180.38],"[1496.1029052734375, 479.5782165527344, 1539.7958984375, 549.1397705078125]",False,0.00,0.00
444,7,1,[     144.11      227.51      180.38],"[970.2211303710938, 515.54248046875, 1016.0538940429688, 576.9110107421875]",False,4.86,37.69
444,5,2,[     228.83      229.03      219.14],"[370.3038024902344, 609.6779174804688, 410.91064453125, 695.059814453125]",False,4.94,37.35
444,16,2,[     228.83      229.03      219.14],"[299.7413635253906, 508.9140930175781, 336.19580078125, 581.904296875]",False,6.90,40.74
444,191,1,[     144.11      227.51      180.38],"[1237.83837890625, 468.7904052734375, 1283.259033203125, 542.6243896484375]",False,0.00,0.00
444,144,1,[     144.11      227.51      180.38],"[1271.3319091796875, 576.7122802734375, 1315.800537109375, 647.5686645507812]",False,11.18,8.30
444,11,1,[     144.11      227.51      180.38],"[700.71240234375, 397.5817565917969, 739.76123046875, 460.7764892578125]",False,3.57,33.82
444,17,2,[     228.83      229.03      219.14],"[1302.7935791015625, 651.8355102539062, 1355.8995361328125, 729.1807250976562]",False,8.10,32.95
444,194,2,[     228.83      229.03      219.14],"[362.348876953125, 345.9158630371094, 388.02716064453125, 403.0411376953125]",False,9.61,24.78
444,252,1,[     144.11      227.51      180.38],"[371.7689514160156, 521.9240112304688, 400.662353515625, 593.2311401367188]",False,2.80,5.55
444,13,1,[     144.11      227.51      180.38],"[1027.8310546875, 449.0382385253906, 1061.564208984375, 516.1463623046875]",False,2.88,34.45
444,213,2,[     228.83      229.03      219.14],"[840.9010620117188, 258.1119384765625, 865.0636596679688, 311.2166442871094]",False,9.37,6.22
444,169,1,[     144.11      227.51      180.38],"[1084.56640625, 310.2690124511719, 1106.5277099609375, 361.7685241699219]",False,0.00,0.00
444,15,2,[     228.83      229.03      219.14],"[870.0904541015625, 659.162109375, 922.00927734375, 733.4789428710938]",False,6.41,37.27
444,203,1,[     144.11      227.51      180.38],"[1367.2489013671875, 498.1212463378906, 1397.55908203125, 572.0214233398438]",False,0.00,0.00
444,2,2,[     228.83      229.03      219.14],"[805.81787109375, 526.939453125, 845.525390625, 607.2194213867188]",False,1.53,44.92
444,19,2,[     228.83      229.03      219.14],"[610.8458862304688, 421.10595703125, 638.8472290039062, 487.63494873046875]",False,7.24,43.42
444,172,2,[     228.83      229.03      219.14],"[847.754150390625, 547.8345336914062, 898.7779541015625, 624.0541381835938]",False,8.06,11.07
444,207,2,[     228.83      229.03      219.14],"[1469.5277099609375, 558.570068359375, 1514.38671875, 638.4796752929688]",False,0.00,0.00
445,5,2,[     228.83      229.03      219.14],"[372.3672180175781, 612.1963500976562, 409.9034729003906, 694.9915161132812]",False,7.99,37.82
445,6,1,[     144.11      227.51      180.38],"[597.7721557617188, 594.5834350585938, 635.1719970703125, 679.465576171875]",False,5.32,40.34
445,144,1,[     144.11      227.51      180.38],"[1278.1466064453125, 577.7440795898438, 1321.3206787109375, 648.5454711914062]",False,1.49,8.39
445,15,2,[     228.83      229.03      219.14],"[878.9166870117188, 659.868408203125, 923.407470703125, 735.228759765625]",False,5.43,37.59
445,191,1,[     144.11      227.51      180.38],"[1238.4814453125, 469.3054504394531, 1283.4521484375, 545.1307983398438]",False,0.00,0.00
445,19,2,[     228.83      229.03      219.14],"[608.6779174804688, 421.7950744628906, 638.1370239257812, 489.1870422363281]",False,11.46,44.09
445,203,1,[     144.11      227.51      180.38],"[1361.0594482421875, 497.4228515625, 1396.5035400390625, 572.8499145507812]",False,0.00,0.00
445,194,2,[     228.83      229.03      219.14],"[359.9441833496094, 345.7570495605469, 386.2987365722656, 403.2528991699219]",False,14.21,25.61
445,11,1,[     144.11      227.51      180.38],"[700.645751953125, 399.4016418457031, 737.7195434570312, 462.4258117675781]",False,9.12,34.35
445,17,2,[     228.83      229.03      219.14],"[1303.096435546875, 651.2319946289062, 1358.47607421875, 727.5108032226562]",False,4.72,33.22
445,16,2,[     228.83      229.03      219.14],"[299.6255798339844, 508.63934326171875, 332.2261962890625, 581.2130126953125]",False,9.58,41.30
445,13,1,[     144.11      227.51      180.38],"[1025.4188232421875, 448.2528991699219, 1061.1551513671875, 518.4620971679688]",False,8.02,34.91
445,169,1,[     144.11      227.51      180.38],"[1081.246337890625, 311.00042724609375, 1105.21484375, 363.6307067871094]",False,0.00,0.00
445,7,1,[     144.11      227.51      180.38],"[966.9197387695312, 517.4738159179688, 1013.7632446289062, 577.4630126953125]",False,7.21,38.10
445,189,1,[     144.11      227.51      180.38],"[1488.9793701171875, 480.7686767578125, 1540.1002197265625, 550.4036865234375]",False,0.00,0.00
445,213,2,[     228.83      229.03      219.14],"[838.2894287109375, 257.6405944824219, 862.93359375, 311.3544006347656]",False,16.71,7.19
445,252,1,[     144.11      227.51      180.38],"[371.8440856933594, 522.764892578125, 398.6143798828125, 593.7791748046875]",False,12.13,6.25
445,2,2,[     228.83      229.03      219.14],"[804.132568359375, 528.1512451171875, 848.1434326171875, 607.3248901367188]",False,7.31,45.34
445,172,2,[     228.83      229.03      219.14],"[849.5712890625, 546.8375854492188, 895.1737060546875, 626.7517700195312]",False,9.27,11.60
445,207,2,[     228.83      229.03      219.14],"[1475.9796142578125, 561.228759765625, 1519.4451904296875, 639.1441040039062]",False,0.00,0.00
446,144,1,[     144.11      227.51      180.38],"[1276.39697265625, 576.9625854492188, 1329.77001953125, 647.4431762695312]",False,1.49,8.39
446,5,2,[     228.83      229.03      219.14],"[376.1250305175781, 611.473388671875, 410.8967590332031, 696.4931030273438]",False,7.99,37.82
446,6,1,[     144.11      227.51      180.38],"[602.2677612304688, 593.87109375, 633.2257690429688, 678.444580078125]",False,5.32,40.34
446,7,1,[     144.11      227.51      180.38],"[960.6432495117188, 517.6007690429688, 1011.9611206054688, 578.289794921875]",False,7.21,38.10
446,194,2,[     228.83      229.03      219.14],"[358.4600830078125, 346.3995666503906, 383.09503173828125, 402.7510070800781]",False,14.21,25.61
446,191,1,[     144.11      227.51      180.38],"[1238.9183349609375, 470.1307067871094, 1282.494140625, 544.65771484375]",False,0.00,0.00
446,13,1,[     144.11      227.51      180.38],"[1021.48095703125, 448.0606384277344, 1063.232421875, 519.0890502929688]",False,8.02,34.91
446,189,1,[     144.11      227.51      180.38],"[1499.835205078125, 480.2415466308594, 1539.9111328125, 551.1455688476562]",False,0.00,0.00
446,19,2,[     228.83      229.03      219.14],"[606.2151489257812, 420.4622497558594, 635.7160034179688, 488.3775329589844]",False,11.46,44.09
446,203,1,[     144.11      227.51      180.38],"[1357.5333251953125, 497.7939147949219, 1393.134521484375, 572.2760620117188]",False,0.00,0.00
